U_Seksyen_ID,Seksyen,U_Negeri_ID,U_Daerah_ID,U_Mukim_ID,Status
50102000,Tiada Seksyen,5,501,50102,1
50103000,Tiada Seksyen,5,501,50103,1
50104000,Tiada Seksyen,5,501,50104,1
50105000,Tiada Seksyen,5,501,50105,1
50106000,Tiada Seksyen,5,501,50106,1
50107000,Tiada Seksyen,5,501,50107,1
50108000,Tiada Seksyen,5,501,50108,1
50140000,Tiada Seksyen,5,501,50140,1
50170001,SEKSYEN 1,5,501,50170,1
50170002,SEKSYEN 2,5,501,50170,1
50171000,Tiada Seksyen,5,501,50171,1
50172000,Tiada Seksyen,5,501,50172,1
50173000,Tiada Seksyen,5,501,50173,1
50174000,Tiada Seksyen,5,501,50174,1
50175000,Tiada Seksyen,5,501,50175,1
50176000,Tiada Seksyen,5,501,50176,1
50201000,Tiada Seksyen,5,502,50201,1
50202000,Tiada Seksyen,5,502,50202,1
50203000,Tiada Seksyen,5,502,50203,1
50204000,Tiada Seksyen,5,502,50204,1
50205000,Tiada Seksyen,5,502,50205,1
50206000,Tiada Seksyen,5,502,50206,1
50207000,Tiada Seksyen,5,502,50207,1
50208000,Tiada Seksyen,5,502,50208,1
50209000,Tiada Seksyen,5,502,50209,1
50210000,Tiada Seksyen,5,502,50210,1
50211000,Tiada Seksyen,5,502,50211,1
50240001,SEKSYEN 1,5,502,50240,1
50240002,SEKSYEN 2,5,502,50240,1
50270000,Tiada Seksyen,5,502,50270,1
50271000,Tiada Seksyen,5,502,50271,1
50272000,Tiada Seksyen,5,502,50272,1
50273000,Tiada Seksyen,5,502,50273,1
50274000,Tiada Seksyen,5,502,50274,1
50275000,Tiada Seksyen,5,502,50275,1
50276000,Tiada Seksyen,5,502,50276,1
50277000,Tiada Seksyen,5,502,50277,1
50278000,Tiada Seksyen,5,502,50278,1
50279000,Tiada Seksyen,5,502,50279,1
50280000,Tiada Seksyen,5,502,50280,1
50301000,Tiada Seksyen,5,503,50301,1
50302000,Tiada Seksyen,5,503,50302,1
50303000,Tiada Seksyen,5,503,50303,1
50304000,Tiada Seksyen,5,503,50304,1
50305000,Tiada Seksyen,5,503,50305,1
50340001,SEKSYEN 1,5,503,50340,1
50341001,SEKSYEN 1,5,503,50341,1
50370001,SEKSYEN 1,5,503,50370,1
50370002,SEKSYEN 2,5,503,50370,1
50371000,Tiada Seksyen,5,503,50371,1
50372000,Tiada Seksyen,5,503,50372,1
50373000,Tiada Seksyen,5,503,50373,1
50374000,Tiada Seksyen,5,503,50374,1
50375001,SEKSYEN 1,5,503,50375,1
50375002,SEKSYEN 2,5,503,50375,1
50376000,Tiada Seksyen,5,503,50376,1
50377000,Tiada Seksyen,5,503,50377,1
50378000,Tiada Seksyen,5,503,50378,1
50379000,Tiada Seksyen,5,503,50379,1
50380000,Tiada Seksyen,5,503,50380,1
50381000,Tiada Seksyen,5,503,50381,1
50382000,Tiada Seksyen,5,503,50382,1
50383000,Tiada Seksyen,5,503,50383,1
50401000,Tiada Seksyen,5,504,50401,1
50402000,Tiada Seksyen,5,504,50402,1
50403000,Tiada Seksyen,5,504,50403,1
50404000,Tiada Seksyen,5,504,50404,1
50405000,Tiada Seksyen,5,504,50405,1
50406000,Tiada Seksyen,5,504,50406,1
50407000,Tiada Seksyen,5,504,50407,1
50408000,Tiada Seksyen,5,504,50408,1
50409000,Tiada Seksyen,5,504,50409,1
50410000,Tiada Seksyen,5,504,50410,1
50411000,Tiada Seksyen,5,504,50411,1
50412000,Tiada Seksyen,5,504,50412,1
50413000,Tiada Seksyen,5,504,50413,1
50414000,Tiada Seksyen,5,504,50414,1
50415000,Tiada Seksyen,5,504,50415,1
50416000,Tiada Seksyen,5,504,50416,1
50417000,Tiada Seksyen,5,504,50417,1
50440000,Tiada Seksyen,5,504,50440,1
50470000,Tiada Seksyen,5,504,50470,1
50471000,Tiada Seksyen,5,504,50471,1
50472000,Tiada Seksyen,5,504,50472,1
50473000,Tiada Seksyen,5,504,50473,1
50474000,Tiada Seksyen,5,504,50474,1
50475001,SEKSYEN 1,5,504,50475,1
50475002,SEKSYEN 2,5,504,50475,1
50476000,Tiada Seksyen,5,504,50476,1
50477000,Tiada Seksyen,5,504,50477,1
50478000,Tiada Seksyen,5,504,50478,1
50479000,Tiada Seksyen,5,504,50479,1
50501000,Tiada Seksyen,5,505,50501,1
50502000,Tiada Seksyen,5,505,50502,1
50503000,Tiada Seksyen,5,505,50503,1
50504000,Tiada Seksyen,5,505,50504,1
50505000,Tiada Seksyen,5,505,50505,1
50506000,Tiada Seksyen,5,505,50506,1
50507000,Tiada Seksyen,5,505,50507,1
50508000,Tiada Seksyen,5,505,50508,1
50540000,Tiada Seksyen,5,505,50540,1
50541000,Tiada Seksyen,5,505,50541,1
50542000,Tiada Seksyen,5,505,50542,1
50543000,Tiada Seksyen,5,505,50543,1
50544000,Tiada Seksyen,5,505,50544,1
50545000,Tiada Seksyen,5,505,50545,1
50546001,SEKSYEN 1,5,505,50546,1
50547000,Tiada Seksyen,5,505,50547,1
50570000,Tiada Seksyen,5,505,50570,1
50571000,Tiada Seksyen,5,505,50571,1
50572000,Tiada Seksyen,5,505,50572,1
50573000,Tiada Seksyen,5,505,50573,1
50574000,Tiada Seksyen,5,505,50574,1
50575001,SEKSYEN 1,5,505,50575,1
50575002,SEKSYEN 2,5,505,50575,1
50576001,SEKSYEN 1,5,505,50576,1
50577000,Tiada Seksyen,5,505,50577,1
50578001,SEKSYEN 1,5,505,50578,1
50579000,Tiada Seksyen,5,505,50579,1
50580000,Tiada Seksyen,5,505,50580,1
50581000,Tiada Seksyen,5,505,50581,1
50582001,SEKSYEN 1,5,505,50582,1
50582002,SEKSYEN 2,5,505,50582,1
50582003,SEKSYEN 3,5,505,50582,1
50583000,Tiada Seksyen,5,505,50583,1
50584001,SEKSYEN 1,5,505,50584,1
50584002,SEKSYEN 2,5,505,50584,1
50585000,Tiada Seksyen,5,505,50585,1
50586000,Tiada Seksyen,5,505,50586,1
50587000,Tiada Seksyen,5,505,50587,1
50588001,SEKSYEN 1,5,505,50588,1
50588002,SEKSYEN 2,5,505,50588,1
50589000,Tiada Seksyen,5,505,50589,1
50590000,Tiada Seksyen,5,505,50590,1
50591000,Tiada Seksyen,5,505,50591,1
50592000,Tiada Seksyen,5,505,50592,1
50593000,Tiada Seksyen,5,505,50593,1
50594000,Tiada Seksyen,5,505,50594,1
50595000,Tiada Seksyen,5,505,50595,1
50601000,Tiada Seksyen,5,506,50601,1
50602000,Tiada Seksyen,5,506,50602,1
50603000,Tiada Seksyen,5,506,50603,1
50604000,Tiada Seksyen,5,506,50604,1
50605000,Tiada Seksyen,5,506,50605,1
50606000,Tiada Seksyen,5,506,50606,1
50607000,Tiada Seksyen,5,506,50607,1
50640000,Tiada Seksyen,5,506,50640,1
50641000,Tiada Seksyen,5,506,50641,1
50670000,Tiada Seksyen,5,506,50670,1
50671000,Tiada Seksyen,5,506,50671,1
50672001,SEKSYEN 1,5,506,50672,1
50673000,Tiada Seksyen,5,506,50673,1
50674000,Tiada Seksyen,5,506,50674,1
50675000,Tiada Seksyen,5,506,50675,1
50676000,Tiada Seksyen,5,506,50676,1
50677000,Tiada Seksyen,5,506,50677,1
50678000,Tiada Seksyen,5,506,50678,1
50701000,Tiada Seksyen,5,507,50701,1
50702000,Tiada Seksyen,5,507,50702,1
50703000,Tiada Seksyen,5,507,50703,1
50704000,Tiada Seksyen,5,507,50704,1
50705000,Tiada Seksyen,5,507,50705,1
50740000,Tiada Seksyen,5,507,50740,1
50741001,SEKSYEN 1,5,507,50741,1
50741002,SEKSYEN 2,5,507,50741,1
50741003,SEKSYEN 3,5,507,50741,1
50741004,SEKSYEN 4,5,507,50741,1
50741005,SEKSYEN 5,5,507,50741,1
50741006,SEKSYEN 6,5,507,50741,1
50742000,Tiada Seksyen,5,507,50742,1
50770001,SEKSYEN 1,5,507,50770,1
50770002,SEKSYEN 2,5,507,50770,1
50770003,SEKSYEN 3,5,507,50770,1
50771000,Tiada Seksyen,5,507,50771,1
50772000,Tiada Seksyen,5,507,50772,1
50773001,SEKSYEN 1,5,507,50773,1
50773002,SEKSYEN 2,5,507,50773,1
50774000,Tiada Seksyen,5,507,50774,1
50775001,SEKSYEN 1,5,507,50775,1
50775002,SEKSYEN 2,5,507,50775,1
50776000,Tiada Seksyen,5,507,50776,1
60101000,Tiada Seksyen,6,601,60101,1
60102000,Tiada Seksyen,6,601,60102,1
60103000,Tiada Seksyen,6,601,60103,1
60140001,SEKSYEN 1,6,601,60140,1
60140002,SEKSYEN 2,6,601,60140,1
60140003,SEKSYEN 3,6,601,60140,1
60140004,SEKSYEN 4,6,601,60140,1
60140005,SEKSYEN 5,6,601,60140,1
60140006,SEKSYEN 6,6,601,60140,1
60140007,SEKSYEN 7,6,601,60140,1
60140008,SEKSYEN 8,6,601,60140,1
60140009,SEKSYEN 9,6,601,60140,1
60140010,SEKSYEN 10,6,601,60140,1
60140011,SEKSYEN 11,6,601,60140,1
60140012,SEKSYEN 12,6,601,60140,1
60140013,SEKSYEN 13,6,601,60140,1
60140014,SEKSYEN 14,6,601,60140,1
60140015,SEKSYEN 15,6,601,60140,1
60140016,SEKSYEN 16,6,601,60140,1
60140017,SEKSYEN 17,6,601,60140,1
60140018,SEKSYEN 18,6,601,60140,1
60140019,SEKSYEN 19,6,601,60140,1
60140020,SEKSYEN 20,6,601,60140,1
60140021,SEKSYEN 21,6,601,60140,1
60140022,SEKSYEN 22,6,601,60140,1
60140023,SEKSYEN 23,6,601,60140,1
60141001,SEKSYEN 1,6,601,60141,1
60141002,SEKSYEN 2,6,601,60141,1
60141003,SEKSYEN 3,6,601,60141,1
60141004,SEKSYEN 4,6,601,60141,1
60171000,Tiada Seksyen,6,601,60171,1
60201000,Tiada Seksyen,6,602,60201,1
60202000,Tiada Seksyen,6,602,60202,1
60203000,Tiada Seksyen,6,602,60203,1
60240001,SEKSYEN 1,6,602,60240,1
60240002,SEKSYEN 2,6,602,60240,1
60240003,SEKSYEN 3,6,602,60240,1
60240004,SEKSYEN 4,6,602,60240,1
60240005,SEKSYEN 5,6,602,60240,1
60270001,SEKSYEN 1,6,602,60270,1
60270002,SEKSYEN 2,6,602,60270,1
60270003,SEKSYEN 3,6,602,60270,1
60270004,SEKSYEN 4,6,602,60270,1
60270005,SEKSYEN 5,6,602,60270,1
60271001,SEKSYEN 1,6,602,60271,1
60271002,SEKSYEN 2,6,602,60271,1
60272001,SEKSYEN 1,6,602,60272,1
60272002,SEKSYEN 2,6,602,60272,1
60272003,SEKSYEN 3,6,602,60272,1
60272004,SEKSYEN 4,6,602,60272,1
60301000,Tiada Seksyen,6,603,60301,1
60302000,Tiada Seksyen,6,603,60302,1
60303000,Tiada Seksyen,6,603,60303,1
60304000,Tiada Seksyen,6,603,60304,1
60305000,Tiada Seksyen,6,603,60305,1
60306000,Tiada Seksyen,6,603,60306,1
60307000,Tiada Seksyen,6,603,60307,1
60308000,Tiada Seksyen,6,603,60308,1
60309000,Tiada Seksyen,6,603,60309,1
60310000,Tiada Seksyen,6,603,60310,1
60340001,SEKSYEN 1,6,603,60340,1
60340002,SEKSYEN 2,6,603,60340,1
60340003,SEKSYEN 3,6,603,60340,1
60370001,SEKSYEN 1,6,603,60370,1
60370002,SEKSYEN 2,6,603,60370,1
60370003,SEKSYEN 3,6,603,60370,1
60371000,Tiada Seksyen,6,603,60371,1
60401000,Tiada Seksyen,6,604,60401,1
60402000,Tiada Seksyen,6,604,60402,1
60403000,Tiada Seksyen,6,604,60403,1
60404000,Tiada Seksyen,6,604,60404,1
60405000,Tiada Seksyen,6,604,60405,1
60406000,Tiada Seksyen,6,604,60406,1
60440001,SEKSYEN 1,6,604,60440,1
60440002,SEKSYEN 2,6,604,60440,1
60440003,SEKSYEN 3,6,604,60440,1
60440004,SEKSYEN 4,6,604,60440,1
60440006,SEKSYEN 6,6,604,60440,1
60440007,SEKSYEN 7,6,604,60440,1
60440008,SEKSYEN 8,6,604,60440,1
60440009,SEKSYEN 9,6,604,60440,1
60440010,SEKSYEN 10,6,604,60440,1
60441002,SEKSYEN 2,6,604,60441,1
60441003,SEKSYEN 3,6,604,60441,1
60441004,SEKSYEN 4,6,604,60441,1
60441005,SEKSYEN 5,6,604,60441,1
60441010,SEKSYEN 10,6,604,60441,1
60441011,SEKSYEN 11,6,604,60441,1
60441012,SEKSYEN 12,6,604,60441,1
60441013,SEKSYEN 13,6,604,60441,1
60441014,SEKSYEN 14,6,604,60441,1
60441015,SEKSYEN 15,6,604,60441,1
60441017,SEKSYEN 17,6,604,60441,1
60441018,SEKSYEN 18,6,604,60441,1
60441019,SEKSYEN 19,6,604,60441,1
60441020,SEKSYEN 20,6,604,60441,1
60441021,SEKSYEN 21,6,604,60441,1
60441022,SEKSYEN 22,6,604,60441,1
60441024,SEKSYEN 24,6,604,60441,1
60441025,SEKSYEN 25,6,604,60441,1
60441026,SEKSYEN 26,6,604,60441,1
60441027,SEKSYEN 27,6,604,60441,1
60441028,SEKSYEN 28,6,604,60441,1
60441030,SEKSYEN 30,6,604,60441,1
60441031,SEKSYEN 31,6,604,60441,1
60441032,SEKSYEN 32,6,604,60441,1
60441033,SEKSYEN 33,6,604,60441,1
60441034,SEKSYEN 34,6,604,60441,1
60441035,SEKSYEN 35,6,604,60441,1
60441036,SEKSYEN 36,6,604,60441,1
60441037,SEKSYEN 37,6,604,60441,1
60441038,SEKSYEN 38,6,604,60441,1
60441039,SEKSYEN 39,6,604,60441,1
60441040,SEKSYEN 40,6,604,60441,1
60441041,SEKSYEN 41,6,604,60441,1
60441042,SEKSYEN 42,6,604,60441,1
60441043,SEKSYEN 43,6,604,60441,1
60470000,Tiada Seksyen,6,604,60470,1
60471000,Tiada Seksyen,6,604,60471,1
60501000,Tiada Seksyen,6,605,60501,1
60502000,Tiada Seksyen,6,605,60502,1
60503000,Tiada Seksyen,6,605,60503,1
60504000,Tiada Seksyen,6,605,60504,1
60505000,Tiada Seksyen,6,605,60505,1
60506000,Tiada Seksyen,6,605,60506,1
60507000,Tiada Seksyen,6,605,60507,1
60508000,Tiada Seksyen,6,605,60508,1
60509000,Tiada Seksyen,6,605,60509,1
60510000,Tiada Seksyen,6,605,60510,1
60540002,SEKSYEN 2,6,605,60540,1
60540003,SEKSYEN 3,6,605,60540,1
60540004,SEKSYEN 4,6,605,60540,1
60540005,SEKSYEN 5,6,605,60540,1
60540007,SEKSYEN 7,6,605,60540,1
60540008,SEKSYEN 8,6,605,60540,1
60540009,SEKSYEN 9,6,605,60540,1
60540010,SEKSYEN 10,6,605,60540,1
60540011,SEKSYEN 11,6,605,60540,1
60540012,SEKSYEN 12,6,605,60540,1
60541001,SEKSYEN 1,6,605,60541,1
60541002,SEKSYEN 2,6,605,60541,1
60541003,SEKSYEN 3,6,605,60541,1
60542000,Tiada Seksyen,6,605,60542,1
60572000,Tiada Seksyen,6,605,60572,1
60573000,Tiada Seksyen,6,605,60573,1
60574000,Tiada Seksyen,6,605,60574,1
60575000,Tiada Seksyen,6,605,60575,1
60576000,Tiada Seksyen,6,605,60576,1
60577000,Tiada Seksyen,6,605,60577,1
60578000,Tiada Seksyen,6,605,60578,1
60579000,Tiada Seksyen,6,605,60579,1
60601000,Tiada Seksyen,6,606,60601,1
60602000,Tiada Seksyen,6,606,60602,1
60603000,Tiada Seksyen,6,606,60603,1
60604000,Tiada Seksyen,6,606,60604,1
60605000,Tiada Seksyen,6,606,60605,1
60606000,Tiada Seksyen,6,606,60606,1
60607000,Tiada Seksyen,6,606,60607,1
60608000,Tiada Seksyen,6,606,60608,1
60609000,Tiada Seksyen,6,606,60609,1
60610000,Tiada Seksyen,6,606,60610,1
60611000,Tiada Seksyen,6,606,60611,1
60640001,SEKSYEN 1,6,606,60640,1
60640002,SEKSYEN 2,6,606,60640,1
60640004,SEKSYEN 4,6,606,60640,1
60640005,SEKSYEN 5,6,606,60640,1
60640006,SEKSYEN 6,6,606,60640,1
60640007,SEKSYEN 7,6,606,60640,1
60640008,SEKSYEN 8,6,606,60640,1
60640009,SEKSYEN 9,6,606,60640,1
60640010,SEKSYEN 10,6,606,60640,1
60640011,SEKSYEN 11,6,606,60640,1
60670001,SEKSYEN 1,6,606,60670,1
60670002,SEKSYEN 2,6,606,60670,1
60671001,SEKSYEN 1,6,606,60671,1
60671002,SEKSYEN 2,6,606,60671,1
60701000,Tiada Seksyen,6,607,60701,1
60702000,Tiada Seksyen,6,607,60702,1
60703000,Tiada Seksyen,6,607,60703,1
60704000,Tiada Seksyen,6,607,60704,1
60705000,Tiada Seksyen,6,607,60705,1
60706000,Tiada Seksyen,6,607,60706,1
60707000,Tiada Seksyen,6,607,60707,1
60740001,SEKSYEN 1,6,607,60740,1
60740002,SEKSYEN 2,6,607,60740,1
60740003,SEKSYEN 3,6,607,60740,1
60740004,SEKSYEN 4,6,607,60740,1
60740005,SEKSYEN 5,6,607,60740,1
60740006,SEKSYEN 6,6,607,60740,1
60740007,SEKSYEN 7,6,607,60740,1
60740008,SEKSYEN 8,6,607,60740,1
60741001,SEKSYEN 1,6,607,60741,1
60741002,SEKSYEN 2,6,607,60741,1
60741003,SEKSYEN 3,6,607,60741,1
60741004,SEKSYEN 4,6,607,60741,1
60770001,SEKSYEN 1,6,607,60770,1
60770002,SEKSYEN 2,6,607,60770,1
60770003,SEKSYEN 3,6,607,60770,1
60770004,SEKSYEN 4,6,607,60770,1
60771001,SEKSYEN 1,6,607,60771,1
60771002,SEKSYEN 2,6,607,60771,1
60771003,SEKSYEN 3,6,607,60771,1
60772001,SEKSYEN 1,6,607,60772,1
60772002,SEKSYEN 2,6,607,60772,1
60772003,SEKSYEN 3,6,607,60772,1
60772004,SEKSYEN 4,6,607,60772,1
60801000,Tiada Seksyen,6,608,60801,1
60802000,Tiada Seksyen,6,608,60802,1
60803000,Tiada Seksyen,6,608,60803,1
60804000,Tiada Seksyen,6,608,60804,1
60805000,Tiada Seksyen,6,608,60805,1
60806000,Tiada Seksyen,6,608,60806,1
60807000,Tiada Seksyen,6,608,60807,1
60808000,Tiada Seksyen,6,608,60808,1
60809000,Tiada Seksyen,6,608,60809,1
60810000,Tiada Seksyen,6,608,60810,1
60840001,SEKSYEN 1,6,608,60840,1
60840002,SEKSYEN 2,6,608,60840,1
60840003,SEKSYEN 3,6,608,60840,1
60840004,SEKSYEN 4,6,608,60840,1
60840005,SEKSYEN 5,6,608,60840,1
60840006,SEKSYEN 6,6,608,60840,1
60840007,SEKSYEN 7,6,608,60840,1
60840008,SEKSYEN 8,6,608,60840,1
60840009,SEKSYEN 9,6,608,60840,1
60840010,SEKSYEN 10,6,608,60840,1
60840011,SEKSYEN 11,6,608,60840,1
60840012,SEKSYEN 12,6,608,60840,1
60840013,SEKSYEN 13,6,608,60840,1
60840014,SEKSYEN 14,6,608,60840,1
60841001,SEKSYEN 1,6,608,60841,1
60841002,SEKSYEN 2,6,608,60841,1
60841003,SEKSYEN 3,6,608,60841,1
60841004,SEKSYEN 4,6,608,60841,1
60841005,SEKSYEN 5,6,608,60841,1
60841006,SEKSYEN 6,6,608,60841,1
60841007,SEKSYEN 7,6,608,60841,1
60841008,SEKSYEN 8,6,608,60841,1
60841009,SEKSYEN 9,6,608,60841,1
60841010,SEKSYEN 10,6,608,60841,1
60871001,SEKSYEN 1,6,608,60871,1
60871002,SEKSYEN 2,6,608,60871,1
60872001,SEKSYEN 1,6,608,60872,1
60872002,SEKSYEN 2,6,608,60872,1
60872003,SEKSYEN 3,6,608,60872,1
60872004,SEKSYEN 4,6,608,60872,1
60872005,SEKSYEN 5,6,608,60872,1
60872006,SEKSYEN 6,6,608,60872,1
60872007,SEKSYEN 7,6,608,60872,1
60872008,SEKSYEN 8,6,608,60872,1
60873001,SEKSYEN 1,6,608,60873,1
60873002,SEKSYEN 2,6,608,60873,1
60901000,Tiada Seksyen,6,609,60901,1
60902000,Tiada Seksyen,6,609,60902,1
60903000,Tiada Seksyen,6,609,60903,1
60904000,Tiada Seksyen,6,609,60904,1
60905000,Tiada Seksyen,6,609,60905,1
60906000,Tiada Seksyen,6,609,60906,1
60941000,Tiada Seksyen,6,609,60941,1
60942000,Tiada Seksyen,6,609,60942,1
60943000,Tiada Seksyen,6,609,60943,1
60944000,Tiada Seksyen,6,609,60944,1
60945000,Tiada Seksyen,6,609,60945,1
60946000,Tiada Seksyen,6,609,60946,1
60947000,Tiada Seksyen,6,609,60947,1
60948000,Tiada Seksyen,6,609,60948,1
60949000,Tiada Seksyen,6,609,60949,1
60970000,Tiada Seksyen,6,609,60970,1
60971000,Tiada Seksyen,6,609,60971,1
61001000,Tiada Seksyen,6,610,61001,1
61002000,Tiada Seksyen,6,610,61002,1
61003000,Tiada Seksyen,6,610,61003,1
61004000,Tiada Seksyen,6,610,61004,1
61040001,SEKSYEN 1,6,610,61040,1
61040002,SEKSYEN 2,6,610,61040,1
61070001,SEKSYEN 1,6,610,61070,1
61070002,SEKSYEN 2,6,610,61070,1
61072000,Tiada Seksyen,6,610,61072,1
61111000,Tiada Seksyen,6,611,61111,1
61112000,Tiada Seksyen,6,611,61112,1
61142001,SEKSYEN 1,6,611,61142,1
61142002,SEKSYEN 2,6,611,61142,1
61142003,SEKSYEN 3,6,611,61142,1
61142004,SEKSYEN 4,6,611,61142,1
61142005,SEKSYEN 5,6,611,61142,1
61142006,SEKSYEN 6,6,611,61142,1
61142007,SEKSYEN 7,6,611,61142,1
61142008,SEKSYEN 8,6,611,61142,1
61142009,SEKSYEN 9,6,611,61142,1
61142010,SEKSYEN 10,6,611,61142,1
61170000,Tiada Seksyen,6,611,61170,1
61174001,SEKSYEN 1,6,611,61174,1
61174002,SEKSYEN 2,6,611,61174,1
61174003,SEKSYEN 3,6,611,61174,1
61174004,SEKSYEN 4,6,611,61174,1
61175001,SEKSYEN 1,6,611,61175,1
61175002,SEKSYEN 2,6,611,61175,1
61175003,SEKSYEN 3,6,611,61175,1
70101000,Tiada Seksyen,7,701,70101,1
70102000,Tiada Seksyen,7,701,70102,1
70103000,Tiada Seksyen,7,701,70103,1
70104000,Tiada Seksyen,7,701,70104,1
70105000,Tiada Seksyen,7,701,70105,1
70106000,Tiada Seksyen,7,701,70106,1
70107000,Tiada Seksyen,7,701,70107,1
70108000,Tiada Seksyen,7,701,70108,1
70109000,Tiada Seksyen,7,701,70109,1
70110000,Tiada Seksyen,7,701,70110,1
70111000,Tiada Seksyen,7,701,70111,1
70112000,Tiada Seksyen,7,701,70112,1
70113000,Tiada Seksyen,7,701,70113,1
70114000,Tiada Seksyen,7,701,70114,1
70115000,Tiada Seksyen,7,701,70115,1
70116000,Tiada Seksyen,7,701,70116,1
70117000,Tiada Seksyen,7,701,70117,1
70118000,Tiada Seksyen,7,701,70118,1
70119000,Tiada Seksyen,7,701,70119,1
70120000,Tiada Seksyen,7,701,70120,1
70121000,Tiada Seksyen,7,701,70121,1
70140001,SEKSYEN 1,7,701,70140,1
70140002,SEKSYEN 2,7,701,70140,1
70140003,SEKSYEN 3,7,701,70140,1
70140004,SEKSYEN 4,7,701,70140,1
70140005,SEKSYEN 5,7,701,70140,1
70140006,SEKSYEN 6,7,701,70140,1
70141000,Tiada Seksyen,7,701,70141,1
70201000,Tiada Seksyen,7,702,70201,1
70202000,Tiada Seksyen,7,702,70202,1
70203000,Tiada Seksyen,7,702,70203,1
70204000,Tiada Seksyen,7,702,70204,1
70205000,Tiada Seksyen,7,702,70205,1
70206000,Tiada Seksyen,7,702,70206,1
70207000,Tiada Seksyen,7,702,70207,1
70208000,Tiada Seksyen,7,702,70208,1
70209000,Tiada Seksyen,7,702,70209,1
70210000,Tiada Seksyen,7,702,70210,1
70211000,Tiada Seksyen,7,702,70211,1
70212000,Tiada Seksyen,7,702,70212,1
70213000,Tiada Seksyen,7,702,70213,1
70214000,Tiada Seksyen,7,702,70214,1
70216000,Tiada Seksyen,7,702,70216,1
70240001,SEKSYEN 1,7,702,70240,1
70240002,SEKSYEN 2,7,702,70240,1
70240003,SEKSYEN 3,7,702,70240,1
70240004,SEKSYEN 4,7,702,70240,1
70241000,Tiada Seksyen,7,702,70241,1
70301000,Tiada Seksyen,7,703,70301,1
70302000,Tiada Seksyen,7,703,70302,1
70303000,Tiada Seksyen,7,703,70303,1
70304000,Tiada Seksyen,7,703,70304,1
70305000,Tiada Seksyen,7,703,70305,1
70306000,Tiada Seksyen,7,703,70306,1
70307000,Tiada Seksyen,7,703,70307,1
70308000,Tiada Seksyen,7,703,70308,1
70309000,Tiada Seksyen,7,703,70309,1
70310000,Tiada Seksyen,7,703,70310,1
70311000,Tiada Seksyen,7,703,70311,1
70312000,Tiada Seksyen,7,703,70312,1
70313000,Tiada Seksyen,7,703,70313,1
70314000,Tiada Seksyen,7,703,70314,1
70315000,Tiada Seksyen,7,703,70315,1
70316000,Tiada Seksyen,7,703,70316,1
70340000,Tiada Seksyen,7,703,70340,1
70341000,Tiada Seksyen,7,703,70341,1
70401000,Tiada Seksyen,7,704,70401,1
70402000,Tiada Seksyen,7,704,70402,1
70403000,Tiada Seksyen,7,704,70403,1
70404000,Tiada Seksyen,7,704,70404,1
70405000,Tiada Seksyen,7,704,70405,1
70406000,Tiada Seksyen,7,704,70406,1
70440001,SEKSYEN 1,7,704,70440,1
70440002,SEKSYEN 2,7,704,70440,1
70440003,SEKSYEN 3,7,704,70440,1
70440004,SEKSYEN 4,7,704,70440,1
70440005,SEKSYEN 5,7,704,70440,1
70441001,SEKSYEN 1,7,704,70441,1
70441002,SEKSYEN 2,7,704,70441,1
70442000,Tiada Seksyen,7,704,70442,1
70443000,Tiada Seksyen,7,704,70443,1
70444001,SEKSYEN 1,7,704,70444,1
70444002,SEKSYEN 2,7,704,70444,1
70444003,SEKSYEN 3,7,704,70444,1
70444004,SEKSYEN 4,7,704,70444,1
70444005,SEKSYEN 5,7,704,70444,1
70444006,SEKSYEN 6,7,704,70444,1
70444008,SEKSYEN 8,7,704,70444,1
70444009,SEKSYEN 9E,7,704,70444,1
70444010,SEKSYEN 10,7,704,70444,1
70444011,SEKSYEN 11E,7,704,70444,1
70444012,SEKSYEN 12,7,704,70444,1
70444013,SEKSYEN 13,7,704,70444,1
70444014,SEKSYEN 14,7,704,70444,1
70444015,SEKSYEN 15,7,704,70444,1
70444016,SEKSYEN 16,7,704,70444,1
70444017,SEKSYEN 17,7,704,70444,1
70444018,SEKSYEN 18,7,704,70444,1
70444019,SEKSYEN 19,7,704,70444,1
70444020,SEKSYEN 20,7,704,70444,1
70444021,SEKSYEN 21,7,704,70444,1
70444022,SEKSYEN 22,7,704,70444,1
70444023,SEKSYEN 23,7,704,70444,1
70444024,SEKSYEN 24,7,704,70444,1
70444025,SEKSYEN 9W,7,704,70444,1
70444026,SEKSYEN 11W,7,704,70444,1
70445001,SEKSYEN 1,7,704,70445,1
70445002,SEKSYEN 2,7,704,70445,1
70445003,SEKSYEN 3,7,704,70445,1
70445004,SEKSYEN 4,7,704,70445,1
70446000,Tiada Seksyen,7,704,70446,1
70447001,SEKSYEN 1,7,704,70447,1
70447002,SEKSYEN 2,7,704,70447,1
70448001,SEKSYEN 1,7,704,70448,1
70501000,Tiada Seksyen,7,705,70501,1
70502000,Tiada Seksyen,7,705,70502,1
70503000,Tiada Seksyen,7,705,70503,1
70504000,Tiada Seksyen,7,705,70504,1
70505000,Tiada Seksyen,7,705,70505,1
70506000,Tiada Seksyen,7,705,70506,1
70507000,Tiada Seksyen,7,705,70507,1
70508000,Tiada Seksyen,7,705,70508,1
70509000,Tiada Seksyen,7,705,70509,1
70510000,Tiada Seksyen,7,705,70510,1
70511000,Tiada Seksyen,7,705,70511,1
70512000,Tiada Seksyen,7,705,70512,1
70513000,Tiada Seksyen,7,705,70513,1
